MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"3H";"2021-11-11T08:00:00Z";"2021-11-11T11:00:00Z";"4.1";"4.5";"6150";"18.8";"14.1";"26.9";"32.9";"0";"0";"0";"92.7";"0";"0";"10.3";"A";"A";"A";"A"
"3H";"2021-11-11T11:00:00Z";"2021-11-11T14:00:00Z";"2.4";"2.9";"4669";"13.5";"8.5";"16.2";"22";"0";"0";"0";"78.5";"0";"0";"11.4";"A";"A";"A";"A"
"3H";"2021-11-11T14:00:00Z";"2021-11-11T17:00:00Z";"2.8";"3.5";"7386";"8.8";"10";"19.1";"18.8";"0";"0";"0";"76.1";"0";"0";"11.1";"A";"A";"A";"A"
"3H";"2021-11-11T17:00:00Z";"2021-11-11T20:00:00Z";"5";"6.1";"5373";"10.1";"7.2";"13.8";"17.3";"0";"0";"0";"78.7";"0";"0";"9.9";"A";"A";"A";"A"
"3H";"2021-11-11T20:00:00Z";"2021-11-11T23:00:00Z";"6";"7.4";"7061";"15.9";"9.6";"18.3";"25.5";"0";"0";"0";"87.7";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-11T23:00:00Z";"2021-11-12T02:00:00Z";"6.3";"7.2";"5490";"13.4";"7.5";"14.4";"20.9";"0";"0";"0";"93.1";"0";"0";"7.1";"A";"A";"A";"A"
"3H";"2021-11-12T02:00:00Z";"2021-11-12T05:00:00Z";"6.2";"7.3";"5321";"21.7";"9.9";"18.9";"31.6";"0";"0";"0";"94.7";"0";"0";"6.7";"A";"A";"A";"A"
"3H";"2021-11-12T05:00:00Z";"2021-11-12T08:00:00Z";"8.1";"10.3";"14183";"45.4";"22.7";"43.4";"68.1";"0";"0";"0";"93.9";"0";"0";"6.9";"A";"A";"B";"B"
"3H";"2021-11-12T08:00:00Z";"2021-11-12T11:00:00Z";"9.9";"12.2";"10925";"34.8";"19";"36.4";"53.9";"0";"0";"0";"93.9";"0";"0";"8.8";"A";"A";"A";"A"
"3H";"2021-11-12T11:00:00Z";"2021-11-12T14:00:00Z";"8.1";"9.7";"5403";"28";"13";"24.9";"41";"0";"0";"0";"86.1";"0";"0";"9.9";"A";"A";"A";"A"
"3H";"2021-11-12T14:00:00Z";"2021-11-12T17:00:00Z";"9.6";"11";"8003";"30.2";"15.6";"29.8";"45.8";"0";"0";"0";"83.4";"0";"0";"9.9";"A";"A";"A";"A"
"3H";"2021-11-12T17:00:00Z";"2021-11-12T20:00:00Z";"7.5";"8.1";"9603";"28.4";"11.2";"21.5";"39.6";"0";"0";"0";"82.4";"0";"0";"9.6";"A";"A";"A";"A"
"3H";"2021-11-12T20:00:00Z";"2021-11-12T23:00:00Z";"7";"7.3";"5323";"24.9";"8.5";"16.2";"33.4";"0";"0";"0";"83.2";"0";"0";"9.7";"A";"A";"A";"A"
"3H";"2021-11-12T23:00:00Z";"2021-11-13T02:00:00Z";"11.8";"12.2";"2796";"25.5";"6.4";"12.2";"31.9";"0";"0";"0";"77.7";"0";"0";"9.6";"A";"A";"A";"A"
"3H";"2021-11-13T02:00:00Z";"2021-11-13T05:00:00Z";"15";"15.5";"2483";"25.6";"5.4";"10.3";"31";"0";"0";"0";"80.1";"0";"0";"8.7";"A";"A";"A";"A"
"3H";"2021-11-13T05:00:00Z";"2021-11-13T08:00:00Z";"22.8";"23.5";"7957";"31.3";"8.7";"16.7";"40";"0";"0";"0";"84.2";"0";"0";"8.4";"B";"B";"A";"B"
"3H";"2021-11-13T08:00:00Z";"2021-11-13T11:00:00Z";"30.4";"31.6";"8930";"31.4";"11.6";"22.1";"43";"0";"0";"0";"83.4";"0";"0";"8.7";"B";"B";"A";"B"
"3H";"2021-11-13T11:00:00Z";"2021-11-13T14:00:00Z";"34.8";"36.8";"7679";"33.2";"13.2";"25.3";"46.4";"0";"0";"0";"81.5";"0";"0";"9";"B";"B";"A";"B"
"3H";"2021-11-13T14:00:00Z";"2021-11-13T17:00:00Z";"34.8";"36.2";"9464";"34.9";"15.1";"28.9";"50";"0";"0";"0";"83.2";"0";"0";"8.5";"B";"B";"A";"B"
"3H";"2021-11-13T17:00:00Z";"2021-11-13T20:00:00Z";"31.7";"32.7";"7595";"32.5";"13.8";"26.4";"46.3";"0";"0";"0";"85.7";"0";"0";"8.1";"B";"B";"A";"B"
"3H";"2021-11-13T20:00:00Z";"2021-11-13T23:00:00Z";"25.5";"26.4";"6469";"34.4";"12.3";"23.5";"46.7";"0";"0";"0";"86.4";"0";"0";"8.2";"B";"B";"A";"B"
"3H";"2021-11-13T23:00:00Z";"2021-11-14T02:00:00Z";"15.9";"16.4";"5839";"31.1";"12";"22.9";"43.1";"0";"0";"0";"91.4";"0";"0";"8.1";"A";"A";"A";"A"
"3H";"2021-11-14T02:00:00Z";"2021-11-14T05:00:00Z";"14.6";"15.1";"4930";"26.2";"10.6";"20.2";"36.8";"0";"0";"0";"90.7";"0";"0";"8.1";"A";"A";"A";"A"
"3H";"2021-11-14T05:00:00Z";"2021-11-14T08:00:00Z";"12.4";"12.8";"3162";"22.7";"7.5";"14.4";"30.3";"0";"0";"0";"89.3";"0";"0";"8.2";"A";"A";"A";"A"
"3H";"2021-11-14T08:00:00Z";"2021-11-14T11:00:00Z";"9.9";"10.5";"4521";"26.5";"10.8";"20.7";"37.3";"0";"0";"0";"84.6";"0";"0";"8.4";"A";"A";"A";"A"
"3H";"2021-11-14T11:00:00Z";"2021-11-14T14:00:00Z";"8.9";"10.2";"6892";"30";"14.1";"27";"44.1";"0";"0";"0";"81.3";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-14T14:00:00Z";"2021-11-14T17:00:00Z";"8.2";"9.5";"5115";"28.9";"11.7";"22.3";"40.6";"0";"0";"0";"78.4";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-14T17:00:00Z";"2021-11-14T20:00:00Z";"6.5";"7.3";"3360";"21.7";"9.2";"17.6";"30.9";"0";"0";"0";"73.1";"0";"0";"8.2";"A";"A";"A";"A"
"3H";"2021-11-14T20:00:00Z";"2021-11-14T23:00:00Z";"6.3";"6.6";"2355";"18.2";"7.5";"14.3";"25.7";"0";"0";"0";"76.5";"0";"0";"8";"A";"A";"A";"A"
"3H";"2021-11-14T23:00:00Z";"2021-11-15T02:00:00Z";"7.1";"7.4";"1565";"19.1";"5.9";"11.3";"25.1";"0";"0";"0";"82.2";"0";"0";"8";"A";"A";"A";"A"
"3H";"2021-11-15T02:00:00Z";"2021-11-15T05:00:00Z";"8.8";"9.5";"1942";"18.1";"7.1";"13.6";"25.2";"0";"0";"0";"76.8";"0";"0";"8.4";"A";"A";"A";"A"
"3H";"2021-11-15T05:00:00Z";"2021-11-15T08:00:00Z";"10.6";"13.4";"7481";"35.8";"22.5";"43";"58.3";"0";"0";"0";"76.6";"0";"0";"8.6";"A";"A";"B";"B"
"3H";"2021-11-15T08:00:00Z";"2021-11-15T11:00:00Z";"15.2";"21.4";"11635";"39.4";"21.6";"41.4";"61.1";"0";"0";"0";"74.4";"0";"0";"8.8";"A";"B";"B";"B"
"3H";"2021-11-15T11:00:00Z";"2021-11-15T14:00:00Z";"19.6";"25.3";"10925";"41";"20.8";"39.9";"61.8";"0";"0";"0";"73.6";"0";"0";"8.6";"A";"B";"A";"B"
"3H";"2021-11-15T14:00:00Z";"2021-11-15T17:00:00Z";"20.3";"23.5";"10491";"35";"19.9";"38.1";"54.9";"0";"0";"0";"78";"0";"0";"8.1";"B";"B";"A";"B"
"3H";"2021-11-15T17:00:00Z";"2021-11-15T20:00:00Z";"17.9";"19.5";"9373";"27.5";"14.6";"28";"42.1";"0";"0";"0";"80";"0";"0";"7.8";"A";"A";"A";"A"
"3H";"2021-11-15T20:00:00Z";"2021-11-15T23:00:00Z";"13.4";"13.9";"6880";"30";"8.8";"16.8";"38.8";"0";"0";"0";"76.6";"0";"0";"7.7";"A";"A";"A";"A"
"3H";"2021-11-15T23:00:00Z";"2021-11-16T02:00:00Z";"9.6";"9.9";"1867";"24.5";"7";"13.4";"31.5";"0";"0";"0";"76";"0";"0";"7.3";"A";"A";"A";"A"
"3H";"2021-11-16T02:00:00Z";"2021-11-16T05:00:00Z";"11.4";"11.9";"2513";"30.4";"9.3";"17.7";"39.7";"0";"0";"0";"74.6";"0";"0";"7.3";"A";"A";"A";"A"
"3H";"2021-11-16T05:00:00Z";"2021-11-16T08:00:00Z";"15.7";"19.4";"8264";"69.8";"30.4";"58.1";"100.2";"0";"0";"0";"75.3";"0";"0";"7.7";"A";"A";"B";"B"
"3H";"2021-11-16T08:00:00Z";"2021-11-16T11:00:00Z";"18.6";"23.2";"9671";"44.4";"18.6";"35.6";"63";"0";"0";"0";"75.6";"0";"0";"7.5";"A";"B";"A";"B"
"3H";"2021-11-16T11:00:00Z";"2021-11-16T14:00:00Z";"22";"24.4";"10388";"37";"15.5";"29.5";"52.5";"0";"0";"0";"77.1";"0";"0";"7.2";"B";"B";"A";"B"
"3H";"2021-11-16T14:00:00Z";"2021-11-16T17:00:00Z";"21.6";"24";"10786";"37.5";"17.8";"34";"55.2";"0";"0";"0";"76.7";"0";"0";"7.4";"B";"B";"A";"B"
"3H";"2021-11-16T17:00:00Z";"2021-11-16T20:00:00Z";"19.8";"21.8";"8589";"30.1";"13.9";"26.6";"44";"0";"0";"0";"80.9";"0";"0";"7.2";"A";"B";"A";"B"
"3H";"2021-11-16T20:00:00Z";"2021-11-16T23:00:00Z";"18.3";"18.9";"3453";"14.9";"7.9";"15";"22.8";"0";"0";"0";"87.8";"0";"0";"5.9";"A";"A";"A";"A"
"3H";"2021-11-16T23:00:00Z";"2021-11-17T02:00:00Z";"13.4";"13.6";"1775";"0";"0";"0";"0";"0";"0";"0";"90.5";"0";"0";"5.5";"A";"A";"NotAvailable";"A"
"3H";"2021-11-17T02:00:00Z";"2021-11-17T05:00:00Z";"13.8";"14";"1105";"8.8";"5.1";"9.7";"13.8";"0";"0";"0";"89.8";"0";"0";"5.1";"A";"A";"A";"A"
"3H";"2021-11-17T05:00:00Z";"2021-11-17T08:00:00Z";"9.7";"10";"6276";"17";"14.6";"27.8";"31.6";"0";"0";"0";"89.7";"0";"0";"4.9";"A";"A";"A";"A"
"3H";"2021-11-17T08:00:00Z";"2021-11-17T11:00:00Z";"8.6";"9.5";"5264";"21.5";"11.7";"22.3";"33.2";"0";"0";"0";"86.5";"0";"0";"6.1";"A";"A";"A";"A"
"3H";"2021-11-17T11:00:00Z";"2021-11-17T14:00:00Z";"6.4";"6.8";"5465";"24.1";"14";"26.8";"38.1";"0";"0";"0";"90.5";"0";"0";"6.3";"A";"A";"A";"A"
"3H";"2021-11-17T14:00:00Z";"2021-11-17T17:00:00Z";"7.4";"7.8";"5139";"16.3";"15.7";"30";"32.1";"0";"0";"0";"93.3";"0";"0";"7.1";"A";"A";"A";"A"
"3H";"2021-11-17T17:00:00Z";"2021-11-17T20:00:00Z";"5.5";"6";"5926";"11.4";"9.6";"18.3";"20.9";"0";"0";"0";"90.7";"0";"0";"7.3";"A";"A";"A";"A"
"3H";"2021-11-17T20:00:00Z";"2021-11-17T23:00:00Z";"3.9";"4.4";"5408";"7.5";"7.4";"14.1";"14.8";"0";"0";"0";"87.5";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2021-11-17T23:00:00Z";"2021-11-18T02:00:00Z";"3.1";"3.6";"3241";"3.1";"5";"9.6";"8.1";"0";"0";"0";"86.6";"0";"0";"5.9";"A";"A";"A";"A"
"3H";"2021-11-18T02:00:00Z";"2021-11-18T05:00:00Z";"2.9";"3.4";"3252";"3";"5";"9.5";"8";"0";"0";"0";"88.9";"0";"0";"6.3";"A";"A";"A";"A"
"3H";"2021-11-18T05:00:00Z";"2021-11-18T08:00:00Z";"4.4";"5.6";"11058";"15.4";"20";"38.2";"35.4";"0";"0";"0";"89.8";"0";"0";"6.9";"A";"A";"A";"A"
"3H";"2021-11-18T08:00:00Z";"2021-11-18T11:00:00Z";"5";"5.8";"6329";"10.9";"12.2";"23.3";"23.1";"0";"0";"0";"87.7";"0";"0";"8.9";"A";"A";"A";"A"
"3H";"2021-11-18T11:00:00Z";"2021-11-18T14:00:00Z";"4.1";"4.5";"5377";"12.8";"10.6";"20.2";"23.3";"0";"0";"0";"90";"0";"0";"9.8";"A";"A";"A";"A"
"3H";"2021-11-18T14:00:00Z";"2021-11-18T17:00:00Z";"2.4";"2.5";"3644";"11";"8.7";"16.6";"19.7";"0";"0";"0";"91.3";"0";"0";"10.7";"A";"A";"A";"A"
"3H";"2021-11-18T17:00:00Z";"2021-11-18T20:00:00Z";"2";"2.1";"2290";"10.1";"5.3";"10.1";"15.4";"0";"0";"0";"89.7";"0";"0";"11.9";"A";"A";"A";"A"
"3H";"2021-11-18T20:00:00Z";"2021-11-18T23:00:00Z";"1.5";"1.7";"1146";"9.9";"4.6";"8.8";"14.6";"0";"0";"0";"88.3";"0";"0";"12.3";"A";"A";"A";"A"
"3H";"2021-11-18T23:00:00Z";"2021-11-19T02:00:00Z";"1.9";"2";"720";"9.6";"4";"7.7";"13.6";"0";"0";"0";"87.8";"0";"0";"12";"A";"A";"A";"A"
"3H";"2021-11-19T02:00:00Z";"2021-11-19T05:00:00Z";"3.4";"3.7";"915";"8.7";"3.9";"7.5";"12.7";"0";"0";"0";"90.1";"0";"0";"12.1";"A";"A";"A";"A"
"3H";"2021-11-19T05:00:00Z";"2021-11-19T08:00:00Z";"3.9";"4.3";"2172";"5.5";"6.2";"11.8";"11.6";"0";"0";"0";"86.3";"0";"0";"12.7";"A";"A";"A";"A"
"3H";"2021-11-19T08:00:00Z";"2021-11-19T11:00:00Z";"5";"5.7";"2730";"6.2";"6.6";"12.5";"12.7";"0";"0";"0";"83.1";"0";"0";"12.9";"A";"A";"A";"A"
"3H";"2021-11-19T11:00:00Z";"2021-11-19T14:00:00Z";"5.2";"6.1";"2439";"6.6";"6.1";"11.7";"12.7";"0";"0";"0";"80.7";"0";"0";"12.9";"A";"A";"A";"A"
"3H";"2021-11-19T14:00:00Z";"2021-11-19T17:00:00Z";"4.7";"5.5";"2216";"4.5";"5.7";"10.8";"10.2";"0";"0";"0";"80.8";"0";"0";"12.7";"A";"A";"A";"A"
"3H";"2021-11-19T17:00:00Z";"2021-11-19T20:00:00Z";"3.1";"3.3";"2400";"6.3";"4.9";"9.3";"11.2";"0";"0";"0";"82.5";"0";"0";"12";"A";"A";"A";"A"
"3H";"2021-11-19T20:00:00Z";"2021-11-19T23:00:00Z";"6.1";"7.4";"1399";"8.9";"4.9";"9.4";"13.8";"0";"0";"0";"74.8";"0";"0";"10.7";"A";"A";"A";"A"
"3H";"2021-11-19T23:00:00Z";"2021-11-20T02:00:00Z";"7.5";"8.8";"989";"7.9";"4.3";"8.3";"12.2";"0";"0";"0";"78.4";"0";"0";"9.9";"A";"A";"A";"A"
"3H";"2021-11-20T02:00:00Z";"2021-11-20T05:00:00Z";"7.1";"8.2";"883";"7.9";"3.3";"6.3";"11.2";"0";"0";"0";"84.5";"0";"0";"9.9";"A";"A";"A";"A"
"3H";"2021-11-20T05:00:00Z";"2021-11-20T08:00:00Z";"2.4";"2.6";"1173";"8.7";"4.1";"7.8";"12.8";"0";"0";"0";"90.1";"0";"0";"10.5";"A";"A";"A";"A"
"3H";"2021-11-20T08:00:00Z";"2021-11-20T11:00:00Z";"1.7";"1.8";"1140";"9.8";"4.7";"9.1";"14.5";"0";"0";"0";"85.8";"0";"0";"11.4";"A";"A";"A";"A"
"3H";"2021-11-20T11:00:00Z";"2021-11-20T14:00:00Z";"3";"3.3";"1637";"8.7";"5.1";"9.8";"13.8";"0";"0";"0";"77.9";"0";"0";"11.9";"A";"A";"A";"A"
"3H";"2021-11-20T14:00:00Z";"2021-11-20T17:00:00Z";"2.5";"2.9";"2148";"7.1";"5.6";"10.8";"12.7";"0";"0";"0";"73.5";"0";"0";"11.4";"A";"A";"A";"A"
"3H";"2021-11-20T17:00:00Z";"2021-11-20T20:00:00Z";"2.6";"2.8";"2281";"6.4";"5.3";"10";"11.7";"0";"0";"0";"73.3";"0";"0";"10.5";"A";"A";"A";"A"
"3H";"2021-11-20T20:00:00Z";"2021-11-20T23:00:00Z";"2.5";"2.8";"1478";"5.7";"4.4";"8.4";"10.1";"0";"0";"0";"77.8";"0";"0";"10";"A";"A";"A";"A"
"3H";"2021-11-20T23:00:00Z";"2021-11-21T02:00:00Z";"1.1";"1.1";"882";"7.2";"3.9";"7.5";"11";"0";"0";"0";"87.7";"0";"0";"9.7";"A";"A";"A";"A"
"3H";"2021-11-21T02:00:00Z";"2021-11-21T05:00:00Z";"2.2";"2.7";"766";"10.7";"4.7";"8.9";"15.3";"0";"0";"0";"81.6";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-21T05:00:00Z";"2021-11-21T08:00:00Z";"3.4";"4.3";"1082";"9.7";"4.2";"8.1";"13.9";"0";"0";"0";"82.2";"0";"0";"7.4";"A";"A";"A";"A"
"3H";"2021-11-21T08:00:00Z";"2021-11-21T11:00:00Z";"1.9";"2.3";"2490";"12.8";"5.8";"11.1";"18.6";"0";"0";"0";"82.7";"0";"0";"7.5";"A";"A";"A";"A"
"3H";"2021-11-21T11:00:00Z";"2021-11-21T14:00:00Z";"1.4";"1.7";"5224";"28.9";"11.9";"22.7";"40.8";"0";"0";"0";"77.6";"0";"0";"7";"A";"A";"A";"A"
"3H";"2021-11-21T14:00:00Z";"2021-11-21T17:00:00Z";"1.8";"2.3";"6471";"27.5";"13.4";"25.6";"40.8";"0";"0";"0";"73.5";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2021-11-21T17:00:00Z";"2021-11-21T20:00:00Z";"1.5";"2.1";"5885";"20.6";"10.5";"20";"31.1";"0";"0";"0";"72.6";"0";"0";"5.3";"A";"A";"A";"A"
"3H";"2021-11-21T20:00:00Z";"2021-11-21T23:00:00Z";"1.1";"1.3";"4010";"10.9";"7.2";"13.8";"18.1";"0";"0";"0";"74.2";"0";"0";"4.2";"A";"A";"A";"A"
"3H";"2021-11-21T23:00:00Z";"2021-11-22T02:00:00Z";"1.3";"1.5";"4577";"8.1";"5.2";"10";"13.3";"0";"0";"0";"81.6";"0";"0";"3.1";"A";"A";"A";"A"
"3H";"2021-11-22T02:00:00Z";"2021-11-22T05:00:00Z";"1.1";"1.2";"3436";"10.5";"5.2";"10";"15.8";"0";"0";"0";"81";"0";"0";"2.5";"A";"A";"A";"A"
"3H";"2021-11-22T05:00:00Z";"2021-11-22T08:00:00Z";"3";"6.5";"10267";"23.9";"21.6";"41.3";"45.5";"0";"0";"0";"73.7";"0";"0";"2";"A";"A";"B";"B"
"3H";"2021-11-22T08:00:00Z";"2021-11-22T11:00:00Z";"4.1";"7.5";"11209";"35.5";"24.1";"46.1";"59.6";"0";"0";"0";"68.8";"0";"0";"2.7";"A";"A";"B";"B"
"3H";"2021-11-22T11:00:00Z";"2021-11-22T14:00:00Z";"2.7";"5.4";"7923";"20";"15.7";"30";"35.7";"0";"0";"0";"61.4";"0";"0";"4.6";"A";"A";"A";"A"
"3H";"2021-11-22T14:00:00Z";"2021-11-22T17:00:00Z";"3.8";"6";"10629";"12.1";"17.9";"34.2";"30";"0";"0";"0";"68.2";"0";"0";"4.8";"A";"A";"A";"A"
"3H";"2021-11-22T17:00:00Z";"2021-11-22T20:00:00Z";"4.9";"5.6";"10154";"7.1";"13.2";"25.3";"20.3";"0";"0";"0";"79.2";"0";"0";"4.5";"A";"A";"A";"A"
"3H";"2021-11-22T20:00:00Z";"2021-11-22T23:00:00Z";"3.6";"3.8";"3390";"6.8";"5.7";"10.9";"12.5";"0";"0";"0";"89.8";"0";"0";"6.8";"A";"A";"A";"A"
"3H";"2021-11-22T23:00:00Z";"2021-11-23T02:00:00Z";"3.6";"4.3";"1379";"13.2";"4.2";"8";"17.4";"0";"0";"0";"86.7";"0";"0";"8.2";"A";"A";"A";"A"
"3H";"2021-11-23T02:00:00Z";"2021-11-23T05:00:00Z";"4.6";"5.7";"1820";"15.9";"5.3";"10.2";"21.3";"0";"0";"0";"89.4";"0";"0";"7.4";"A";"A";"A";"A"
"3H";"2021-11-23T05:00:00Z";"2021-11-23T08:00:00Z";"5.6";"7.1";"7926";"19.5";"18.6";"35.5";"38";"0";"0";"0";"92.5";"0";"0";"6.8";"A";"A";"A";"A"
"3H";"2021-11-23T08:00:00Z";"2021-11-23T11:00:00Z";"5.6";"7.1";"8233";"22.4";"15.7";"30";"38.1";"0";"0";"0";"90.2";"0";"0";"7.5";"A";"A";"A";"A"
"3H";"2021-11-23T11:00:00Z";"2021-11-23T14:00:00Z";"4.8";"6.2";"4901";"16.5";"11";"21";"27.5";"0";"0";"0";"83";"0";"0";"8.4";"A";"A";"A";"A"
"3H";"2021-11-23T14:00:00Z";"2021-11-23T17:00:00Z";"3.7";"4.8";"6484";"13.7";"12.2";"23.4";"26";"0";"0";"0";"79.1";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-23T17:00:00Z";"2021-11-23T20:00:00Z";"3.4";"3.8";"6205";"11.9";"8";"15.4";"19.9";"0";"0";"0";"85.4";"0";"0";"8.3";"A";"A";"A";"A"
"3H";"2021-11-23T20:00:00Z";"2021-11-23T23:00:00Z";"2.8";"3.2";"2019";"12.8";"5";"9.6";"17.8";"0";"0";"0";"83.3";"0";"0";"8.4";"A";"A";"A";"A"
"3H";"2021-11-23T23:00:00Z";"2021-11-24T02:00:00Z";"2.4";"2.9";"880";"0";"0";"0";"0";"0";"0";"0";"83.6";"0";"0";"8.5";"A";"A";"NotAvailable";"A"
"3H";"2021-11-24T02:00:00Z";"2021-11-24T05:00:00Z";"1.6";"1.9";"753";"12.8";"5.1";"9.7";"17.9";"0";"0";"0";"83.1";"0";"0";"8.5";"A";"A";"A";"A"
"3H";"2021-11-24T05:00:00Z";"2021-11-24T08:00:00Z";"1.4";"1.7";"3708";"12.8";"10.8";"20.7";"23.6";"0";"0";"0";"87.8";"0";"0";"8.1";"A";"A";"A";"A"
"3H";"2021-11-24T08:00:00Z";"2021-11-24T11:00:00Z";"1.5";"1.7";"4370";"13.6";"11.6";"22.2";"25.2";"0";"0";"0";"89.6";"0";"0";"8";"A";"A";"A";"A"
"3H";"2021-11-24T11:00:00Z";"2021-11-24T14:00:00Z";"1.7";"2.1";"4820";"13.2";"9.9";"18.9";"23.1";"0";"0";"0";"84.3";"0";"0";"8.3";"A";"A";"A";"A"
"3H";"2021-11-24T14:00:00Z";"2021-11-24T17:00:00Z";"2.1";"2.4";"7447";"14.1";"13.5";"25.8";"27.6";"0";"0";"0";"88.8";"0";"0";"7.8";"A";"A";"A";"A"
"3H";"2021-11-24T17:00:00Z";"2021-11-24T20:00:00Z";"4.1";"4.3";"6272";"15.3";"10.4";"19.9";"25.7";"0";"0";"0";"91.3";"0";"0";"8";"A";"A";"A";"A"
"3H";"2021-11-24T20:00:00Z";"2021-11-24T23:00:00Z";"8.7";"8.8";"2766";"11.3";"6.8";"13";"18.1";"0";"0";"0";"93.5";"0";"0";"7.6";"A";"A";"A";"A"
"3H";"2021-11-24T23:00:00Z";"2021-11-25T02:00:00Z";"11.8";"12";"2013";"8.8";"5.5";"10.5";"14.3";"0";"0";"0";"92.2";"0";"0";"7.2";"A";"A";"A";"A"
"3H";"2021-11-25T02:00:00Z";"2021-11-25T05:00:00Z";"10";"10.1";"2189";"9.3";"5.8";"11";"15.1";"0";"0";"0";"93.6";"0";"0";"6.7";"A";"A";"A";"A"
"3H";"2021-11-25T05:00:00Z";"2021-11-25T08:00:00Z";"9.5";"9.7";"4528";"11.4";"11.5";"21.9";"22.9";"0";"0";"0";"92.7";"0";"0";"6.5";"A";"A";"A";"A"
"3H";"2021-11-25T08:00:00Z";"2021-11-25T11:00:00Z";"11.7";"12";"6259";"14.4";"14.2";"27.1";"28.6";"0";"0";"0";"93.3";"0";"0";"6.6";"A";"A";"A";"A"
"3H";"2021-11-25T11:00:00Z";"2021-11-25T14:00:00Z";"5.3";"5.7";"5971";"15";"14.1";"26.9";"29";"0";"0";"0";"90.4";"0";"0";"6.8";"A";"A";"A";"A"
"3H";"2021-11-25T14:00:00Z";"2021-11-25T17:00:00Z";"5.3";"5.7";"6007";"13.2";"12.3";"23.6";"25.6";"0";"0";"0";"85.9";"0";"0";"6.7";"A";"A";"A";"A"
"3H";"2021-11-25T17:00:00Z";"2021-11-25T20:00:00Z";"3";"3.3";"5117";"5.8";"7.2";"13.9";"13.1";"0";"0";"0";"81.3";"0";"0";"6";"A";"A";"A";"A"
"3H";"2021-11-25T20:00:00Z";"2021-11-25T23:00:00Z";"2.5";"2.8";"2008";"4.2";"5.9";"11.3";"10.1";"0";"0";"0";"85.5";"0";"0";"5.2";"A";"A";"A";"A"
"3H";"2021-11-25T23:00:00Z";"2021-11-26T02:00:00Z";"2.5";"3";"2121";"3.2";"5.1";"9.8";"8.4";"0";"0";"0";"83.4";"0";"0";"4.4";"A";"A";"A";"A"
"3H";"2021-11-26T02:00:00Z";"2021-11-26T05:00:00Z";"2.2";"2.6";"3221";"2.7";"5.1";"9.7";"7.7";"0";"0";"0";"84.3";"0";"0";"3.9";"A";"A";"A";"A"
"3H";"2021-11-26T05:00:00Z";"2021-11-26T08:00:00Z";"3.5";"4.4";"8770";"10.7";"17.6";"33.6";"28.3";"0";"0";"0";"86.6";"0";"0";"3.3";"A";"A";"A";"A"
"3H";"2021-11-26T08:00:00Z";"2021-11-26T11:00:00Z";"4.3";"5.8";"12201";"27.4";"22";"42";"49.4";"0";"0";"0";"84.9";"0";"0";"3.8";"A";"A";"B";"B"
"3H";"2021-11-26T11:00:00Z";"2021-11-26T14:00:00Z";"3.4";"4.7";"6932";"14";"16.6";"31.7";"30.6";"0";"0";"0";"79.2";"0";"0";"5";"A";"A";"A";"A"
"3H";"2021-11-26T14:00:00Z";"2021-11-26T17:00:00Z";"5.1";"6";"15546";"12.8";"22.6";"43.3";"35.4";"0";"0";"0";"81.9";"0";"0";"4.8";"A";"A";"B";"B"
"3H";"2021-11-26T17:00:00Z";"2021-11-26T20:00:00Z";"6.6";"7";"11435";"7.2";"13.3";"25.4";"20.5";"0";"0";"0";"89.2";"0";"0";"4.3";"A";"A";"A";"A"
"3H";"2021-11-26T20:00:00Z";"2021-11-26T23:00:00Z";"5.1";"5.3";"7710";"5";"8.9";"17";"13.9";"0";"0";"0";"90.6";"0";"0";"4.1";"A";"A";"A";"A"
"3H";"2021-11-26T23:00:00Z";"2021-11-27T02:00:00Z";"2.5";"2.6";"2786";"2.9";"4.6";"8.8";"7.5";"0";"0";"0";"92.4";"0";"0";"3.7";"A";"A";"A";"A"
"3H";"2021-11-27T02:00:00Z";"2021-11-27T05:00:00Z";"1.9";"2";"2927";"2";"3.9";"7.4";"5.8";"0";"0";"0";"93.4";"0";"0";"2.9";"A";"A";"A";"A"
"3H";"2021-11-27T05:00:00Z";"2021-11-27T08:00:00Z";"2.5";"2.6";"2563";"4";"4.6";"8.9";"8.6";"0";"0";"0";"93.2";"0";"0";"3";"A";"A";"A";"A"
"3H";"2021-11-27T08:00:00Z";"2021-11-27T11:00:00Z";"3.5";"3.6";"4039";"9";"9.4";"18";"18.4";"0";"0";"0";"92.3";"0";"0";"3.2";"A";"A";"A";"A"
"3H";"2021-11-27T11:00:00Z";"2021-11-27T14:00:00Z";"4.5";"4.6";"5183";"13.9";"12.3";"23.5";"26.2";"0";"0";"0";"89.9";"0";"0";"3.9";"A";"A";"A";"A"
