MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-05-23T06:00:00Z";"2021-05-23T07:00:00Z";"2.7";"3.3";"1678";"13.1";"5.2";"10";"18.3";"0";"0";"0";"81";"236";"3.8";"10.1";"A";"A";"A";"A"
"1H";"2021-05-23T07:00:00Z";"2021-05-23T08:00:00Z";"3.1";"3.8";"2357";"13.8";"6";"11.5";"19.8";"0";"0";"0";"80.5";"240";"4.5";"9.9";"A";"A";"A";"A"
"1H";"2021-05-23T08:00:00Z";"2021-05-23T09:00:00Z";"3.2";"4.3";"2532";"11.9";"5.5";"10.5";"17.3";"0";"0";"0";"70.7";"245";"4.8";"11";"A";"A";"A";"A"
"1H";"2021-05-23T09:00:00Z";"2021-05-23T10:00:00Z";"3.9";"5.9";"4503";"13.4";"7";"13.4";"20.4";"0";"0";"0";"68.2";"251";"5.5";"11.4";"A";"A";"A";"A"
"1H";"2021-05-23T10:00:00Z";"2021-05-23T11:00:00Z";"4";"6";"6357";"12.3";"7.6";"14.6";"20";"0";"0";"0";"65.9";"243";"6";"11.4";"A";"A";"A";"A"
"1H";"2021-05-23T11:00:00Z";"2021-05-23T12:00:00Z";"3.9";"6.5";"9964";"11.1";"7.3";"14";"18.4";"0";"0";"0";"59.7";"246";"6.1";"12";"A";"A";"A";"A"
"1H";"2021-05-23T12:00:00Z";"2021-05-23T13:00:00Z";"3.2";"5.7";"10201";"11.2";"7.3";"13.9";"18.5";"0";"0";"0";"58.6";"253";"6.3";"12.2";"A";"A";"A";"A"
"1H";"2021-05-23T13:00:00Z";"2021-05-23T14:00:00Z";"3.5";"5.6";"7378";"9.9";"6.5";"12.5";"16.5";"0";"0";"0";"58.8";"250";"5.8";"12.1";"A";"A";"A";"A"
"1H";"2021-05-23T14:00:00Z";"2021-05-23T15:00:00Z";"4.1";"6.7";"6376";"9.5";"6.3";"12.1";"15.8";"0";"0";"0";"51.6";"256";"5.3";"13";"A";"A";"A";"A"
"1H";"2021-05-23T15:00:00Z";"2021-05-23T16:00:00Z";"4.2";"7.7";"5688";"7.2";"5.4";"10.4";"12.6";"0";"0";"0";"48.1";"254";"6.1";"13.1";"A";"A";"A";"A"
"1H";"2021-05-23T16:00:00Z";"2021-05-23T17:00:00Z";"3.5";"5.6";"4453";"5.3";"4.5";"8.6";"9.8";"0";"0";"0";"47.4";"264";"6.9";"13.2";"A";"A";"A";"A"
"1H";"2021-05-23T17:00:00Z";"2021-05-23T18:00:00Z";"3.4";"4.9";"4806";"5.9";"4.6";"8.8";"10.6";"0";"0";"0";"48.9";"272";"6.5";"13";"A";"A";"A";"A"
"1H";"2021-05-23T18:00:00Z";"2021-05-23T19:00:00Z";"2.9";"3.9";"4548";"7.4";"5.3";"10.2";"12.7";"0";"0";"0";"51.2";"272";"5.7";"12.3";"A";"A";"A";"A"
"1H";"2021-05-23T19:00:00Z";"2021-05-23T20:00:00Z";"3.1";"4";"5738";"11.7";"9.1";"17.4";"20.8";"0";"0";"0";"54.1";"264";"4.3";"11.4";"A";"A";"A";"A"
"1H";"2021-05-23T20:00:00Z";"2021-05-23T21:00:00Z";"3.4";"4.3";"6817";"15.9";"9.2";"17.5";"25";"0";"0";"0";"61.1";"257";"3.1";"10.3";"A";"A";"A";"A"
"1H";"2021-05-23T21:00:00Z";"2021-05-23T22:00:00Z";"4";"5.2";"7397";"17.7";"9.9";"18.9";"27.6";"0";"0";"0";"65.2";"244";"1.8";"9.7";"A";"A";"A";"A"
"1H";"2021-05-23T22:00:00Z";"2021-05-23T23:00:00Z";"4.1";"5.1";"5899";"18.1";"8.9";"17.1";"27.1";"0";"0";"0";"66.8";"224";"1.5";"9.3";"A";"A";"A";"A"
"1H";"2021-05-23T23:00:00Z";"2021-05-24T00:00:00Z";"4.8";"5.5";"6473";"20.1";"8.4";"16";"28.5";"0";"0";"0";"70.9";"232";"1.4";"9";"A";"A";"A";"A"
"1H";"2021-05-24T00:00:00Z";"2021-05-24T01:00:00Z";"5.2";"6.1";"6600";"26.1";"11.5";"21.9";"37.6";"0";"0";"0";"79";"224";"1.2";"8.8";"A";"A";"A";"A"
"1H";"2021-05-24T01:00:00Z";"2021-05-24T02:00:00Z";"5.6";"6.2";"5508";"26.9";"9.9";"18.9";"36.8";"0";"0";"0";"83.7";"187";"1";"8.8";"A";"A";"A";"A"
"1H";"2021-05-24T02:00:00Z";"2021-05-24T03:00:00Z";"5.9";"6.5";"4195";"23.7";"6.8";"13.1";"30.5";"0";"0";"0";"84.8";"157";"1";"9.1";"A";"A";"A";"A"
"1H";"2021-05-24T03:00:00Z";"2021-05-24T04:00:00Z";"8";"8.6";"5204";"25.6";"7.5";"14.4";"33.1";"0";"0";"0";"88.2";"171";"1.1";"9.1";"A";"A";"A";"A"
"1H";"2021-05-24T04:00:00Z";"2021-05-24T05:00:00Z";"11.1";"11.7";"4512";"25.6";"7.8";"15";"33.4";"0";"0";"0";"90.6";"163";"1.2";"9.7";"A";"A";"A";"A"
"1H";"2021-05-24T05:00:00Z";"2021-05-24T06:00:00Z";"10.2";"10.6";"3587";"20.5";"6.8";"13";"27.3";"0";"0";"0";"85.3";"157";"1.4";"10.8";"A";"A";"A";"A"
"1H";"2021-05-24T06:00:00Z";"2021-05-24T07:00:00Z";"6.8";"8.2";"3803";"20.4";"7.4";"14.1";"27.8";"0";"0";"0";"69.1";"167";"1.9";"12.2";"A";"A";"A";"A"
"1H";"2021-05-24T07:00:00Z";"2021-05-24T08:00:00Z";"6.3";"8.3";"3703";"19";"7.6";"14.5";"26.6";"0";"0";"0";"58.5";"177";"2.7";"13.4";"A";"A";"A";"A"
"1H";"2021-05-24T08:00:00Z";"2021-05-24T09:00:00Z";"6.7";"8.8";"3889";"15.9";"8.7";"16.6";"24.6";"0";"0";"0";"54.9";"174";"3.3";"14.4";"A";"A";"A";"A"
"1H";"2021-05-24T09:00:00Z";"2021-05-24T10:00:00Z";"6.3";"9.1";"4477";"12.5";"8.8";"16.8";"21.3";"0";"0";"0";"48.1";"168";"4.1";"15.7";"A";"A";"A";"A"
"1H";"2021-05-24T10:00:00Z";"2021-05-24T11:00:00Z";"5.1";"7.3";"4941";"12.1";"9.5";"18.2";"21.6";"0";"0";"0";"40.9";"142";"4.7";"16.8";"A";"A";"A";"A"
"1H";"2021-05-24T11:00:00Z";"2021-05-24T12:00:00Z";"4.9";"7.5";"5456";"8.4";"9.6";"18.4";"18";"0";"0";"0";"40.2";"132";"5.9";"17.8";"A";"A";"A";"A"
"1H";"2021-05-24T12:00:00Z";"2021-05-24T13:00:00Z";"6.5";"9.6";"7865";"5.4";"8.5";"16.2";"13.9";"0";"0";"0";"46.3";"144";"6";"18";"A";"A";"A";"A"
"1H";"2021-05-24T13:00:00Z";"2021-05-24T14:00:00Z";"6.4";"8.6";"9098";"4.7";"8.8";"16.8";"13.4";"0";"0";"0";"46.5";"140";"7.1";"19.1";"A";"A";"A";"A"
"1H";"2021-05-24T14:00:00Z";"2021-05-24T15:00:00Z";"5.6";"8.4";"11818";"4.7";"9.7";"18.6";"14.4";"0";"0";"0";"42.5";"138";"6.3";"19.8";"A";"A";"A";"A"
"1H";"2021-05-24T15:00:00Z";"2021-05-24T16:00:00Z";"5.4";"9.4";"10575";"4";"9.3";"17.8";"13.3";"0";"0";"0";"41.1";"133";"5.8";"19.4";"A";"A";"A";"A"
"1H";"2021-05-24T16:00:00Z";"2021-05-24T17:00:00Z";"4.7";"7.4";"10849";"3.6";"8.8";"16.9";"12.4";"0";"0";"0";"43.7";"135";"6.1";"18.3";"A";"A";"A";"A"
"1H";"2021-05-24T17:00:00Z";"2021-05-24T18:00:00Z";"5.5";"7.7";"10257";"4";"8.8";"16.8";"12.8";"0";"0";"0";"49.4";"132";"5.4";"17";"A";"A";"A";"A"
"1H";"2021-05-24T18:00:00Z";"2021-05-24T19:00:00Z";"5.9";"8.4";"8600";"5.9";"8.7";"16.7";"14.6";"0";"0";"0";"55.9";"132";"5.1";"15.7";"A";"A";"A";"A"
"1H";"2021-05-24T19:00:00Z";"2021-05-24T20:00:00Z";"6.9";"9.1";"7274";"6.5";"7.7";"14.7";"14.2";"0";"0";"0";"63.2";"128";"5";"14.6";"A";"A";"A";"A"
"1H";"2021-05-24T20:00:00Z";"2021-05-24T21:00:00Z";"6.2";"8.7";"4481";"7.8";"6.9";"13.2";"14.7";"0";"0";"0";"63.6";"120";"4";"13.6";"A";"A";"A";"A"
"1H";"2021-05-24T21:00:00Z";"2021-05-24T22:00:00Z";"6.6";"8.2";"4224";"8.5";"7.9";"15";"16.3";"0";"0";"0";"68.2";"119";"3.9";"13.1";"A";"A";"A";"A"
"1H";"2021-05-24T22:00:00Z";"2021-05-24T23:00:00Z";"6.5";"8";"4543";"10";"7";"13.4";"17";"0";"0";"0";"71";"117";"2.9";"12.8";"A";"A";"A";"A"
"1H";"2021-05-24T23:00:00Z";"2021-05-25T00:00:00Z";"7.1";"8.5";"3912";"11.2";"6";"11.5";"17.2";"0";"0";"0";"73.9";"104";"2.4";"12.5";"A";"A";"A";"A"
"1H";"2021-05-25T00:00:00Z";"2021-05-25T01:00:00Z";"7.2";"8.4";"4081";"12.3";"6.5";"12.5";"18.8";"0";"0";"0";"75.9";"102";"2.8";"12.2";"A";"A";"A";"A"
"1H";"2021-05-25T01:00:00Z";"2021-05-25T02:00:00Z";"7.8";"8.9";"4538";"12.6";"6.7";"12.9";"19.4";"0";"0";"0";"78.9";"104";"2.3";"11.9";"A";"A";"A";"A"
"1H";"2021-05-25T02:00:00Z";"2021-05-25T03:00:00Z";"7.8";"8.9";"4857";"14.2";"6.3";"12";"20.5";"0";"0";"0";"78.5";"96";"1.8";"12";"A";"A";"A";"A"
"1H";"2021-05-25T03:00:00Z";"2021-05-25T04:00:00Z";"8.2";"9.7";"5872";"15.4";"7.1";"13.7";"22.6";"0";"0";"0";"78.3";"103";"2.1";"12.1";"A";"A";"A";"A"
"1H";"2021-05-25T04:00:00Z";"2021-05-25T05:00:00Z";"9";"12.1";"6559";"15.5";"9.2";"17.6";"24.7";"0";"0";"0";"76.1";"106";"2.3";"12.5";"A";"A";"A";"A"
"1H";"2021-05-25T05:00:00Z";"2021-05-25T06:00:00Z";"10.1";"13.8";"9094";"17.9";"13.7";"26.3";"31.6";"0";"0";"0";"76.5";"113";"2.6";"12.6";"A";"A";"A";"A"
"1H";"2021-05-25T06:00:00Z";"2021-05-25T07:00:00Z";"11.2";"14.7";"12758";"28.6";"23.8";"45.5";"52.4";"0";"0";"0";"84.1";"123";"3.1";"12.5";"A";"A";"B";"B"
"1H";"2021-05-25T07:00:00Z";"2021-05-25T08:00:00Z";"10.7";"13.2";"9282";"21.7";"17.5";"33.6";"39.2";"0";"0";"0";"89.6";"138";"2.6";"12.1";"A";"A";"A";"A"
"1H";"2021-05-25T08:00:00Z";"2021-05-25T09:00:00Z";"11.2";"13.2";"10510";"11.3";"22.5";"43.1";"33.9";"0";"0";"0";"90.1";"70";"0.6";"12.4";"A";"A";"B";"B"
"1H";"2021-05-25T09:00:00Z";"2021-05-25T10:00:00Z";"9.8";"11.2";"12037";"9.2";"17.6";"33.7";"26.8";"0";"0";"0";"88.9";"113";"1.6";"12.9";"A";"A";"A";"A"
"1H";"2021-05-25T10:00:00Z";"2021-05-25T11:00:00Z";"10.3";"11.5";"10323";"13.1";"15.7";"30";"28.7";"0";"0";"0";"86";"122";"2";"13.1";"A";"A";"A";"A"
"1H";"2021-05-25T11:00:00Z";"2021-05-25T12:00:00Z";"6.6";"7.9";"7987";"15";"13.6";"26";"28.6";"0";"0";"0";"80.8";"118";"2.5";"13.5";"A";"A";"A";"A"
"1H";"2021-05-25T12:00:00Z";"2021-05-25T13:00:00Z";"8.5";"9.5";"6574";"16.3";"12.3";"23.5";"28.6";"0";"0";"0";"85.2";"124";"2.9";"12.6";"A";"A";"A";"A"
"1H";"2021-05-25T13:00:00Z";"2021-05-25T14:00:00Z";"6.1";"6.9";"8124";"21";"16.4";"31.4";"37.4";"0";"0";"0";"89.2";"181";"2.8";"11.8";"A";"A";"A";"A"
"1H";"2021-05-25T14:00:00Z";"2021-05-25T15:00:00Z";"7.1";"7.9";"6819";"22.2";"13.5";"25.8";"35.6";"0";"0";"0";"87.2";"209";"2.2";"11.9";"A";"A";"A";"A"
"1H";"2021-05-25T15:00:00Z";"2021-05-25T16:00:00Z";"8.4";"9.5";"10689";"24";"19.3";"36.9";"43.3";"0";"0";"0";"85.4";"233";"1.9";"11.9";"A";"A";"A";"A"
"1H";"2021-05-25T16:00:00Z";"2021-05-25T17:00:00Z";"7.1";"7.7";"7226";"23.6";"12.8";"24.5";"36.4";"0";"0";"0";"85.2";"229";"1.7";"11.4";"A";"A";"A";"A"
"1H";"2021-05-25T17:00:00Z";"2021-05-25T18:00:00Z";"6";"6.4";"6808";"23";"11.6";"22.1";"34.6";"0";"0";"0";"83.7";"208";"1";"11.4";"A";"A";"A";"A"
"1H";"2021-05-25T18:00:00Z";"2021-05-25T19:00:00Z";"4.9";"5.2";"4860";"23.1";"9.8";"18.8";"32.9";"0";"0";"0";"86";"173";"1.1";"11.2";"A";"A";"A";"A"
"1H";"2021-05-25T19:00:00Z";"2021-05-25T20:00:00Z";"3.7";"4";"5671";"18.2";"8.6";"16.4";"26.8";"0";"0";"0";"84.2";"171";"0.9";"10.9";"A";"A";"A";"A"
"1H";"2021-05-25T20:00:00Z";"2021-05-25T21:00:00Z";"3.2";"3.5";"4982";"18.2";"7.3";"13.9";"25.5";"0";"0";"0";"84";"177";"1.5";"10.8";"A";"A";"A";"A"
"1H";"2021-05-25T21:00:00Z";"2021-05-25T22:00:00Z";"3.7";"3.9";"3670";"18.4";"6.3";"12.1";"24.7";"0";"0";"0";"83.9";"183";"1.6";"10.4";"A";"A";"A";"A"
"1H";"2021-05-25T22:00:00Z";"2021-05-25T23:00:00Z";"2.9";"3.2";"3358";"15.8";"6.2";"11.9";"22.1";"0";"0";"0";"83.4";"180";"2.2";"10";"A";"A";"A";"A"
"1H";"2021-05-25T23:00:00Z";"2021-05-26T00:00:00Z";"4.4";"4.8";"3233";"0";"0";"0";"0";"0";"0";"0";"87.1";"193";"2.4";"9.9";"A";"A";"NotAvailable";"A"
"1H";"2021-05-26T00:00:00Z";"2021-05-26T01:00:00Z";"3.7";"4";"2522";"0";"0";"0";"0";"0";"0";"0";"87.1";"192";"2.2";"9.7";"A";"A";"NotAvailable";"A"
"1H";"2021-05-26T01:00:00Z";"2021-05-26T02:00:00Z";"3.8";"4.1";"1971";"19.1";"5.6";"10.7";"24.7";"0";"0";"0";"86.9";"186";"2.1";"9.6";"A";"A";"A";"A"
"1H";"2021-05-26T02:00:00Z";"2021-05-26T03:00:00Z";"3.8";"4.1";"2167";"16.9";"6.1";"11.7";"23";"0";"0";"0";"87.6";"172";"2.1";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T03:00:00Z";"2021-05-26T04:00:00Z";"3.9";"4.3";"2955";"17.5";"6.9";"13.3";"24.4";"0";"0";"0";"90";"163";"1.7";"9.6";"A";"A";"A";"A"
"1H";"2021-05-26T04:00:00Z";"2021-05-26T05:00:00Z";"4.1";"4.6";"3221";"16.5";"9";"17.2";"25.5";"0";"0";"0";"91.4";"165";"1.5";"9.4";"A";"A";"A";"A"
"1H";"2021-05-26T05:00:00Z";"2021-05-26T06:00:00Z";"4.5";"5.2";"4036";"18";"10.4";"19.9";"28.4";"0";"0";"0";"86.3";"206";"2.4";"9.3";"A";"A";"A";"A"
"1H";"2021-05-26T06:00:00Z";"2021-05-26T07:00:00Z";"4.9";"5.6";"4685";"16.6";"9.5";"18.2";"26.1";"0";"0";"0";"83.4";"204";"3";"9.5";"A";"A";"A";"A"
"1H";"2021-05-26T07:00:00Z";"2021-05-26T08:00:00Z";"6.5";"7.4";"4727";"15.9";"10.6";"20.2";"26.5";"0";"0";"0";"86.1";"186";"3.4";"9.5";"A";"A";"A";"A"
"1H";"2021-05-26T08:00:00Z";"2021-05-26T09:00:00Z";"6.9";"8.4";"5333";"15.2";"9.2";"17.6";"24.4";"0";"0";"0";"61.3";"186";"3.4";"9.8";"A";"A";"A";"A"
"1H";"2021-05-26T09:00:00Z";"2021-05-26T10:00:00Z";"6.4";"7.8";"4168";"14.7";"8.5";"16.2";"23.2";"0";"0";"0";"49.7";"0";"0";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T10:00:00Z";"2021-05-26T11:00:00Z";"5.9";"7.8";"4224";"15.2";"7.4";"14.1";"22.6";"0";"0";"0";"49.7";"0";"0";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T11:00:00Z";"2021-05-26T12:00:00Z";"4.2";"5.1";"4575";"15.3";"10.8";"20.6";"26.1";"0";"0";"0";"49.7";"0";"0";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T12:00:00Z";"2021-05-26T13:00:00Z";"3.2";"3.8";"4857";"18.2";"11.1";"21.3";"29.4";"0";"0";"0";"49.7";"0";"0";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T13:00:00Z";"2021-05-26T14:00:00Z";"3.3";"3.8";"4151";"18.8";"10.6";"20.2";"29.4";"0";"0";"0";"49.7";"0";"0";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T14:00:00Z";"2021-05-26T15:00:00Z";"6.2";"6.8";"5827";"23.8";"15.2";"29.1";"39";"0";"0";"0";"49.7";"196";"3";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T15:00:00Z";"2021-05-26T16:00:00Z";"3.7";"4.1";"5826";"24.4";"15.8";"30.1";"40.2";"0";"0";"0";"49.7";"172";"2.4";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T16:00:00Z";"2021-05-26T17:00:00Z";"5.7";"6.1";"6909";"26";"17.1";"32.8";"43.2";"0";"0";"0";"49.7";"158";"2";"9.7";"A";"A";"A";"A"
"1H";"2021-05-26T17:00:00Z";"2021-05-26T18:00:00Z";"9.8";"10.1";"7673";"22.6";"15.1";"28.9";"37.7";"0";"0";"0";"55.5";"137";"2.5";"9.8";"A";"A";"A";"A"
"1H";"2021-05-26T18:00:00Z";"2021-05-26T19:00:00Z";"10.1";"10.6";"8099";"4.3";"16.6";"31.7";"20.9";"0";"0";"0";"91.4";"130";"2.5";"10.1";"A";"A";"A";"A"
"1H";"2021-05-26T19:00:00Z";"2021-05-26T20:00:00Z";"7.3";"7.9";"7387";"5.9";"18";"34.5";"24";"0";"0";"0";"90.4";"132";"2.1";"10.1";"A";"A";"A";"A"
"1H";"2021-05-26T20:00:00Z";"2021-05-26T21:00:00Z";"6.3";"6.7";"4684";"5";"15";"28.7";"20";"0";"0";"0";"90.5";"138";"2.3";"10.1";"A";"A";"A";"A"
"1H";"2021-05-26T21:00:00Z";"2021-05-26T22:00:00Z";"7.3";"8";"6475";"5.7";"15.8";"30.3";"21.6";"0";"0";"0";"90.8";"143";"2.6";"10.3";"A";"A";"A";"A"
"1H";"2021-05-26T22:00:00Z";"2021-05-26T23:00:00Z";"5.7";"6.1";"4358";"5.1";"10.7";"20.4";"15.8";"0";"0";"0";"89.7";"149";"1.9";"10.3";"A";"A";"A";"A"
"1H";"2021-05-26T23:00:00Z";"2021-05-27T00:00:00Z";"5.3";"5.8";"3562";"10.7";"7.7";"14.7";"18.4";"0";"0";"0";"89";"157";"1.5";"10.5";"A";"A";"A";"A"
"1H";"2021-05-27T00:00:00Z";"2021-05-27T01:00:00Z";"5.1";"5.5";"2723";"16.4";"6.7";"12.8";"23.1";"0";"0";"0";"90.5";"155";"1.5";"10.2";"A";"A";"A";"A"
"1H";"2021-05-27T01:00:00Z";"2021-05-27T02:00:00Z";"6.2";"6.7";"2824";"20.6";"7.9";"15";"28.4";"0";"0";"0";"90.8";"170";"1.5";"10";"A";"A";"A";"A"
"1H";"2021-05-27T02:00:00Z";"2021-05-27T03:00:00Z";"9.9";"10.7";"3845";"24";"8.7";"16.6";"32.6";"0";"0";"0";"91.6";"159";"1.5";"10.1";"A";"A";"A";"A"
"1H";"2021-05-27T03:00:00Z";"2021-05-27T04:00:00Z";"9.5";"10.2";"4423";"27.2";"10.1";"19.3";"37.3";"0";"0";"0";"91.8";"107";"0.5";"10.3";"A";"A";"A";"A"
"1H";"2021-05-27T04:00:00Z";"2021-05-27T05:00:00Z";"9.1";"10";"13509";"47.4";"23.4";"44.7";"70.7";"0";"0";"0";"91.8";"0";"0";"10.5";"A";"A";"B";"B"
"1H";"2021-05-27T05:00:00Z";"2021-05-27T06:00:00Z";"9.3";"10.3";"10874";"40.5";"20.5";"39.2";"61";"0";"0";"0";"89.7";"102";"0.7";"10.8";"A";"A";"A";"A"
"1H";"2021-05-27T06:00:00Z";"2021-05-27T07:00:00Z";"8.8";"10.8";"11108";"33.1";"19.7";"37.6";"52.8";"0";"0";"0";"84.9";"103";"0.5";"11.5";"A";"A";"A";"A"
"1H";"2021-05-27T07:00:00Z";"2021-05-27T08:00:00Z";"7.7";"10.7";"9369";"35.4";"20.2";"38.5";"55.5";"0";"0";"0";"82.6";"120";"1";"11.7";"A";"A";"A";"A"
"1H";"2021-05-27T08:00:00Z";"2021-05-27T09:00:00Z";"5.5";"7.3";"7678";"30.8";"16.5";"31.5";"47.3";"0";"0";"0";"79.5";"71";"0.4";"12";"A";"A";"A";"A"
"1H";"2021-05-27T09:00:00Z";"2021-05-27T10:00:00Z";"7.2";"9.1";"8663";"29.5";"21";"40.1";"50.5";"0";"0";"0";"81.6";"69";"0.9";"12.1";"A";"A";"B";"B"
"1H";"2021-05-27T10:00:00Z";"2021-05-27T11:00:00Z";"8.1";"9.5";"9092";"35.6";"21.4";"40.9";"57";"0";"0";"0";"88.3";"150";"0.9";"11.7";"A";"A";"B";"B"
"1H";"2021-05-27T11:00:00Z";"2021-05-27T12:00:00Z";"5";"6";"6226";"29.9";"13.1";"25";"42.9";"0";"0";"0";"74.9";"159";"1.7";"14.2";"A";"A";"A";"A"
"1H";"2021-05-27T12:00:00Z";"2021-05-27T13:00:00Z";"4.1";"5";"8118";"22.5";"17.5";"33.4";"40";"0";"0";"0";"77.8";"269";"2.1";"12.7";"A";"A";"A";"A"
"1H";"2021-05-27T13:00:00Z";"2021-05-27T14:00:00Z";"4.5";"5.1";"7910";"25.2";"20.3";"38.8";"45.5";"0";"0";"0";"84.7";"265";"1.5";"12.3";"A";"A";"A";"A"
"1H";"2021-05-27T14:00:00Z";"2021-05-27T15:00:00Z";"5.4";"5.9";"4748";"13.1";"11.1";"21.3";"24.2";"0";"0";"0";"82.5";"301";"2.3";"12.7";"A";"A";"A";"A"
"1H";"2021-05-27T15:00:00Z";"2021-05-27T16:00:00Z";"3.4";"3.7";"3362";"10.7";"7.6";"14.6";"18.4";"0";"0";"0";"76.4";"336";"2.6";"12.7";"A";"A";"A";"A"
"1H";"2021-05-27T16:00:00Z";"2021-05-27T17:00:00Z";"4";"4.6";"4063";"10.2";"6.2";"11.8";"16.4";"0";"0";"0";"72.7";"12";"2.3";"13";"A";"A";"A";"A"
"1H";"2021-05-27T17:00:00Z";"2021-05-27T18:00:00Z";"3.1";"3.7";"4239";"11.6";"7.3";"13.9";"18.9";"0";"0";"0";"72";"18";"2.2";"12.8";"A";"A";"A";"A"
"1H";"2021-05-27T18:00:00Z";"2021-05-27T19:00:00Z";"2.5";"3";"4675";"10.9";"6.6";"12.6";"17.6";"0";"0";"0";"73.8";"19";"1.9";"12.6";"A";"A";"A";"A"
"1H";"2021-05-27T19:00:00Z";"2021-05-27T20:00:00Z";"2.2";"3";"4454";"12.2";"7.5";"14.4";"19.7";"0";"0";"0";"70.2";"331";"2.6";"12.5";"A";"A";"A";"A"
"1H";"2021-05-27T20:00:00Z";"2021-05-27T21:00:00Z";"3.5";"4";"4931";"13";"7.3";"14";"20.3";"0";"0";"0";"75.7";"337";"3.2";"12";"A";"A";"A";"A"
"1H";"2021-05-27T21:00:00Z";"2021-05-27T22:00:00Z";"4.5";"5.5";"5940";"15.7";"8.4";"16";"24.1";"0";"0";"0";"77.4";"334";"1.9";"11.8";"A";"A";"A";"A"
"1H";"2021-05-27T22:00:00Z";"2021-05-27T23:00:00Z";"4.3";"5.3";"4310";"16.1";"7.1";"13.5";"23.2";"0";"0";"0";"79.1";"326";"1.9";"11.6";"A";"A";"A";"A"
"1H";"2021-05-27T23:00:00Z";"2021-05-28T00:00:00Z";"4.1";"5";"3826";"18";"6";"11.5";"24";"0";"0";"0";"80.2";"322";"1.5";"11.2";"A";"A";"A";"A"
"1H";"2021-05-28T00:00:00Z";"2021-05-28T01:00:00Z";"4.4";"5.1";"3193";"21.8";"6.1";"11.7";"27.9";"0";"0";"0";"81.2";"325";"1.2";"10.9";"A";"A";"A";"A"
"1H";"2021-05-28T01:00:00Z";"2021-05-28T02:00:00Z";"4.5";"5.1";"3834";"26.1";"7.1";"13.5";"33.2";"0";"0";"0";"84.4";"320";"1.3";"10.6";"A";"A";"A";"A"
"1H";"2021-05-28T02:00:00Z";"2021-05-28T03:00:00Z";"5.6";"6.5";"8857";"32.7";"9.5";"18.1";"42.2";"0";"0";"0";"88.7";"313";"1.3";"9.6";"A";"A";"A";"A"
"1H";"2021-05-28T03:00:00Z";"2021-05-28T04:00:00Z";"6.9";"8";"8939";"36.2";"11";"21";"47.2";"0";"0";"0";"91.5";"313";"1.2";"9.2";"A";"A";"A";"A"
"1H";"2021-05-28T04:00:00Z";"2021-05-28T05:00:00Z";"7.2";"9.1";"12298";"42.7";"15";"28.6";"57.7";"0";"0";"0";"90.6";"308";"0.9";"9.8";"A";"A";"A";"A"
"1H";"2021-05-28T05:00:00Z";"2021-05-28T06:00:00Z";"6.6";"8.5";"11818";"34.5";"16.7";"31.9";"51.1";"0";"0";"0";"82.2";"293";"1.6";"11.1";"A";"A";"A";"A"
"1H";"2021-05-28T06:00:00Z";"2021-05-28T07:00:00Z";"5.8";"9";"8503";"30.1";"14.6";"27.9";"44.7";"0";"0";"0";"68.5";"292";"2.7";"12.7";"A";"A";"A";"A"
"1H";"2021-05-28T07:00:00Z";"2021-05-28T08:00:00Z";"5";"7.4";"5132";"23.2";"10.4";"19.8";"33.6";"0";"0";"0";"60.8";"298";"3.9";"13.5";"A";"A";"A";"A"
"1H";"2021-05-28T08:00:00Z";"2021-05-28T09:00:00Z";"5.2";"8.5";"6457";"17.3";"9.6";"18.4";"26.9";"0";"0";"0";"57.6";"313";"4.8";"14";"A";"A";"A";"A"
"1H";"2021-05-28T09:00:00Z";"2021-05-28T10:00:00Z";"5.6";"8.6";"6502";"16.6";"10.1";"19.3";"26.7";"0";"0";"0";"57.2";"306";"4.7";"14.8";"A";"A";"A";"A"
"1H";"2021-05-28T10:00:00Z";"2021-05-28T11:00:00Z";"6.4";"9.2";"5278";"12.3";"10.1";"19.3";"22.4";"0";"0";"0";"52.8";"309";"4.9";"15.3";"A";"A";"A";"A"
"1H";"2021-05-28T11:00:00Z";"2021-05-28T12:00:00Z";"5.6";"8.4";"11644";"12";"9.7";"18.5";"21.7";"0";"0";"0";"43.5";"305";"5.1";"16.6";"A";"A";"A";"A"
"1H";"2021-05-28T12:00:00Z";"2021-05-28T13:00:00Z";"5.5";"10.1";"5812";"9.7";"9.9";"18.9";"19.6";"0";"0";"0";"38.8";"311";"5.7";"17.1";"A";"A";"A";"A"
"1H";"2021-05-28T13:00:00Z";"2021-05-28T14:00:00Z";"5.6";"7.7";"3604";"6.1";"8.3";"15.8";"14.4";"0";"0";"0";"39.1";"301";"6.4";"16.6";"A";"A";"A";"A"
