MeanValueType;StartUtc;EndUtc;PM2_5;PM10;PN;NO;NO2;NO2_Microgram;NOx;BC;BC_FF;BC_WB;RH;WD;WS;Temp;PM2_5Index;PM10Index;NO2Index;CphIndex
"1H";"2021-05-01T06:00:00Z";"2021-05-01T07:00:00Z";"12.4";"16.1";"6123";"12.4";"12";"22.9";"24.4";"0";"0";"0";"72.5";"149";"1.3";"8.9";"A";"A";"A";"A"
"1H";"2021-05-01T07:00:00Z";"2021-05-01T08:00:00Z";"11.2";"16.8";"5042";"12.9";"10.6";"20.2";"23.5";"0";"0";"0";"61.3";"132";"1.5";"10.1";"A";"A";"A";"A"
"1H";"2021-05-01T08:00:00Z";"2021-05-01T09:00:00Z";"6.3";"10.6";"5453";"13.2";"9.4";"18.1";"22.6";"0";"0";"0";"44.6";"133";"3.4";"11";"A";"A";"A";"A"
"1H";"2021-05-01T09:00:00Z";"2021-05-01T10:00:00Z";"6.3";"11.6";"3654";"11.8";"9.5";"18.2";"21.4";"0";"0";"0";"43.6";"122";"3.5";"11.5";"A";"A";"A";"A"
"1H";"2021-05-01T10:00:00Z";"2021-05-01T11:00:00Z";"6.2";"11.3";"5108";"12.8";"9.2";"17.6";"22";"0";"0";"0";"38";"143";"4.1";"12.9";"A";"A";"A";"A"
"1H";"2021-05-01T11:00:00Z";"2021-05-01T12:00:00Z";"5.2";"9.9";"4646";"10.9";"8.5";"16.2";"19.4";"0";"0";"0";"33.6";"164";"4.4";"13.1";"A";"A";"A";"A"
"1H";"2021-05-01T12:00:00Z";"2021-05-01T13:00:00Z";"3.7";"7.4";"4259";"12.1";"10.1";"19.3";"22.2";"0";"0";"0";"30.9";"163";"4.2";"12.8";"A";"A";"A";"A"
"1H";"2021-05-01T13:00:00Z";"2021-05-01T14:00:00Z";"3.3";"8.5";"4792";"9.9";"9.5";"18.2";"19.4";"0";"0";"0";"29.2";"158";"4";"13.2";"A";"A";"A";"A"
"1H";"2021-05-01T14:00:00Z";"2021-05-01T15:00:00Z";"3.1";"6.7";"4635";"8.8";"8.6";"16.4";"17.4";"0";"0";"0";"26.7";"152";"3.5";"13.1";"A";"A";"A";"A"
"1H";"2021-05-01T15:00:00Z";"2021-05-01T16:00:00Z";"3.1";"6.4";"4620";"7.4";"9.5";"18.2";"16.9";"0";"0";"0";"26.8";"148";"3.9";"12.8";"A";"A";"A";"A"
"1H";"2021-05-01T16:00:00Z";"2021-05-01T17:00:00Z";"3.4";"6.2";"5597";"9.6";"11.4";"21.8";"21";"0";"0";"0";"30.4";"154";"3.5";"12";"A";"A";"A";"A"
"1H";"2021-05-01T17:00:00Z";"2021-05-01T18:00:00Z";"3.6";"6.3";"5934";"10.1";"12.1";"23.1";"22.2";"0";"0";"0";"33";"149";"3.8";"11.2";"A";"A";"A";"A"
"1H";"2021-05-01T18:00:00Z";"2021-05-01T19:00:00Z";"4.4";"7.6";"8308";"10";"12.1";"23.1";"22.1";"0";"0";"0";"37.9";"151";"3.3";"10.4";"A";"A";"A";"A"
"1H";"2021-05-01T19:00:00Z";"2021-05-01T20:00:00Z";"5.5";"8.5";"8549";"8.1";"10";"19";"18.1";"0";"0";"0";"44.9";"142";"2.5";"9.7";"A";"A";"A";"A"
"1H";"2021-05-01T20:00:00Z";"2021-05-01T21:00:00Z";"4.8";"7.9";"5816";"9.5";"12.9";"24.7";"22.4";"0";"0";"0";"47.2";"116";"1.3";"9.3";"A";"A";"A";"A"
"1H";"2021-05-01T21:00:00Z";"2021-05-01T22:00:00Z";"5.3";"7.9";"8168";"8.2";"13.7";"26.1";"21.9";"0";"0";"0";"50.4";"107";"1";"8.7";"A";"A";"A";"A"
"1H";"2021-05-01T22:00:00Z";"2021-05-01T23:00:00Z";"4.8";"6.9";"6588";"4.2";"11.9";"22.8";"16.2";"0";"0";"0";"47.2";"101";"1";"8.3";"A";"A";"A";"A"
"1H";"2021-05-01T23:00:00Z";"2021-05-02T00:00:00Z";"4.9";"7.4";"7615";"2.5";"10.3";"19.8";"12.8";"0";"0";"0";"56.6";"80";"1.1";"7.4";"A";"A";"A";"A"
"1H";"2021-05-02T00:00:00Z";"2021-05-02T01:00:00Z";"4.5";"6.2";"6281";"3.5";"10.1";"19.4";"13.6";"0";"0";"0";"57.2";"80";"0.9";"7";"A";"A";"A";"A"
"1H";"2021-05-02T01:00:00Z";"2021-05-02T02:00:00Z";"4";"5";"5849";"0.9";"7.1";"13.6";"8";"0";"0";"0";"56.2";"79";"0.9";"6.7";"A";"A";"A";"A"
"1H";"2021-05-02T02:00:00Z";"2021-05-02T03:00:00Z";"3.6";"4.6";"5578";"2";"8.8";"16.8";"10.8";"0";"0";"0";"59.7";"81";"0.9";"6.3";"A";"A";"A";"A"
"1H";"2021-05-02T03:00:00Z";"2021-05-02T04:00:00Z";"3.4";"4.7";"4005";"1.6";"7";"13.4";"8.6";"0";"0";"0";"62.8";"73";"1.2";"6";"A";"A";"A";"A"
"1H";"2021-05-02T04:00:00Z";"2021-05-02T05:00:00Z";"3.4";"4.9";"3812";"2.1";"8.1";"15.4";"10.1";"0";"0";"0";"63.5";"94";"1.2";"6.2";"A";"A";"A";"A"
"1H";"2021-05-02T05:00:00Z";"2021-05-02T06:00:00Z";"3.4";"5.1";"4198";"3";"8.4";"16";"11.3";"0";"0";"0";"59.9";"94";"1.2";"6.9";"A";"A";"A";"A"
"1H";"2021-05-02T06:00:00Z";"2021-05-02T07:00:00Z";"3.4";"5.8";"3635";"2.9";"5.9";"11.3";"8.8";"0";"0";"0";"55.9";"81";"1.6";"7.6";"A";"A";"A";"A"
"1H";"2021-05-02T07:00:00Z";"2021-05-02T08:00:00Z";"3.5";"6.6";"3550";"4.8";"6.1";"11.8";"10.9";"0";"0";"0";"51.1";"96";"2.5";"8.7";"A";"A";"A";"A"
"1H";"2021-05-02T08:00:00Z";"2021-05-02T09:00:00Z";"4.2";"7.7";"4140";"4.9";"7.5";"14.3";"12.4";"0";"0";"0";"45";"98";"2.7";"9.9";"A";"A";"A";"A"
"1H";"2021-05-02T09:00:00Z";"2021-05-02T10:00:00Z";"4.1";"7.3";"3741";"4.8";"6.2";"11.8";"11";"0";"0";"0";"39.9";"108";"3.3";"11.2";"A";"A";"A";"A"
"1H";"2021-05-02T10:00:00Z";"2021-05-02T11:00:00Z";"4.6";"7.6";"4007";"3.3";"6.5";"12.4";"9.8";"0";"0";"0";"39.6";"124";"4.4";"12";"A";"A";"A";"A"
"1H";"2021-05-02T11:00:00Z";"2021-05-02T12:00:00Z";"5";"7.8";"4582";"3.9";"5.5";"10.5";"9.4";"0";"0";"0";"39.9";"125";"5.1";"12.2";"A";"A";"A";"A"
"1H";"2021-05-02T12:00:00Z";"2021-05-02T13:00:00Z";"5.5";"8.9";"5922";"8.3";"8.3";"16";"16.7";"0";"0";"0";"36.5";"119";"4.5";"12.7";"A";"A";"A";"A"
"1H";"2021-05-02T13:00:00Z";"2021-05-02T14:00:00Z";"5.9";"8.8";"5346";"6.2";"9.4";"18.1";"15.6";"0";"0";"0";"37.9";"123";"4.7";"12.5";"A";"A";"A";"A"
"1H";"2021-05-02T14:00:00Z";"2021-05-02T15:00:00Z";"6.7";"10.2";"6286";"8.4";"13.1";"25.1";"21.5";"0";"0";"0";"40.4";"121";"4.6";"12.5";"A";"A";"A";"A"
"1H";"2021-05-02T15:00:00Z";"2021-05-02T16:00:00Z";"8";"12";"8027";"11.1";"10.7";"20.4";"21.8";"0";"0";"0";"42.6";"119";"4";"12.7";"A";"A";"A";"A"
"1H";"2021-05-02T16:00:00Z";"2021-05-02T17:00:00Z";"8.8";"13.3";"5939";"13.4";"11.4";"21.9";"24.8";"0";"0";"0";"44.5";"126";"3.3";"12.2";"A";"A";"A";"A"
"1H";"2021-05-02T17:00:00Z";"2021-05-02T18:00:00Z";"7.6";"10.9";"5893";"14.2";"14.4";"27.4";"28.5";"0";"0";"0";"59.9";"137";"3";"9.7";"A";"A";"A";"A"
"1H";"2021-05-02T18:00:00Z";"2021-05-02T19:00:00Z";"7.7";"10.3";"6823";"14";"17.4";"33.3";"31.4";"0";"0";"0";"72";"181";"3";"8.1";"A";"A";"A";"A"
"1H";"2021-05-02T19:00:00Z";"2021-05-02T20:00:00Z";"8.8";"11.6";"6967";"15.1";"18.5";"35.5";"33.6";"0";"0";"0";"74.6";"183";"2.4";"7.6";"A";"A";"A";"A"
"1H";"2021-05-02T20:00:00Z";"2021-05-02T21:00:00Z";"10.7";"13.3";"7731";"19.9";"20.3";"38.9";"40.2";"0";"0";"0";"80.2";"186";"1.5";"7.2";"A";"A";"A";"A"
"1H";"2021-05-02T21:00:00Z";"2021-05-02T22:00:00Z";"13.3";"16.4";"7565";"8.5";"19.4";"37.2";"27.9";"0";"0";"0";"82.7";"173";"1";"6.8";"A";"A";"A";"A"
"1H";"2021-05-02T22:00:00Z";"2021-05-02T23:00:00Z";"14.6";"17.5";"6912";"5.8";"20.6";"39.3";"26.3";"0";"0";"0";"82";"194";"0.8";"6.5";"A";"A";"A";"A"
"1H";"2021-05-02T23:00:00Z";"2021-05-03T00:00:00Z";"17.2";"20.4";"8234";"6.2";"19.9";"38";"26.1";"0";"0";"0";"85.8";"244";"1.1";"5.9";"A";"B";"A";"B"
"1H";"2021-05-03T00:00:00Z";"2021-05-03T01:00:00Z";"16.9";"19.6";"6050";"7";"13.8";"26.4";"20.9";"0";"0";"0";"85.8";"289";"0.8";"6.4";"A";"A";"A";"A"
"1H";"2021-05-03T01:00:00Z";"2021-05-03T02:00:00Z";"14.6";"16.7";"4319";"9.8";"9.3";"17.8";"19.1";"0";"0";"0";"81.4";"0";"0";"7.1";"A";"A";"A";"A"
"1H";"2021-05-03T02:00:00Z";"2021-05-03T03:00:00Z";"14.8";"17";"5905";"6.9";"10.9";"20.8";"17.7";"0";"0";"0";"77.7";"122";"0.6";"7.4";"A";"A";"A";"A"
"1H";"2021-05-03T03:00:00Z";"2021-05-03T04:00:00Z";"16.5";"18.4";"6254";"5.2";"15.9";"30.4";"21.1";"0";"0";"0";"81.1";"122";"0.7";"7.4";"A";"A";"A";"A"
"1H";"2021-05-03T04:00:00Z";"2021-05-03T05:00:00Z";"19.7";"21.5";"12507";"17.7";"24.1";"46";"41.8";"0";"0";"0";"84.7";"73";"0.3";"7.4";"A";"B";"B";"B"
"1H";"2021-05-03T05:00:00Z";"2021-05-03T06:00:00Z";"22.6";"26.2";"14332";"27.1";"26.2";"50";"53.2";"0";"0";"0";"85.1";"97";"0.6";"7.5";"B";"B";"B";"B"
"1H";"2021-05-03T06:00:00Z";"2021-05-03T07:00:00Z";"19.1";"20.9";"8351";"21.9";"23.2";"44.3";"45.1";"0";"0";"0";"89.4";"106";"1.2";"6.9";"A";"B";"B";"B"
"1H";"2021-05-03T07:00:00Z";"2021-05-03T08:00:00Z";"14";"15";"6186";"14";"17.2";"32.9";"31.2";"0";"0";"0";"88.8";"99";"1.2";"7.2";"A";"A";"A";"A"
"1H";"2021-05-03T08:00:00Z";"2021-05-03T09:00:00Z";"11.3";"12.6";"6000";"14.6";"17.8";"34";"32.4";"0";"0";"0";"89";"80";"1.3";"7";"A";"A";"A";"A"
"1H";"2021-05-03T09:00:00Z";"2021-05-03T10:00:00Z";"9.6";"10.3";"6314";"13.1";"15.6";"29.9";"28.7";"0";"0";"0";"86.6";"138";"0.7";"7.2";"A";"A";"A";"A"
"1H";"2021-05-03T10:00:00Z";"2021-05-03T11:00:00Z";"5";"5.2";"4411";"12.3";"11.5";"21.9";"23.7";"0";"0";"0";"81";"291";"2.7";"7.6";"A";"A";"A";"A"
"1H";"2021-05-03T11:00:00Z";"2021-05-03T12:00:00Z";"4.4";"5";"5948";"14.4";"14.2";"27.2";"28.6";"0";"0";"0";"85.9";"294";"4.6";"7.1";"A";"A";"A";"A"
"1H";"2021-05-03T12:00:00Z";"2021-05-03T13:00:00Z";"5.4";"6.8";"8438";"12.6";"11.9";"22.7";"24.5";"0";"0";"0";"71.6";"302";"4.8";"8.8";"A";"A";"A";"A"
"1H";"2021-05-03T13:00:00Z";"2021-05-03T14:00:00Z";"4.1";"6.4";"9081";"12.9";"12.1";"23.2";"25";"0";"0";"0";"58.2";"296";"4.3";"9.8";"A";"A";"A";"A"
"1H";"2021-05-03T14:00:00Z";"2021-05-03T15:00:00Z";"3.8";"5.8";"9169";"10.6";"11.6";"22.1";"22.2";"0";"0";"0";"52.4";"300";"4.3";"10.2";"A";"A";"A";"A"
"1H";"2021-05-03T15:00:00Z";"2021-05-03T16:00:00Z";"3.4";"5.2";"11204";"10.6";"12";"23";"22.7";"0";"0";"0";"48.9";"284";"5";"10.3";"A";"A";"A";"A"
"1H";"2021-05-03T16:00:00Z";"2021-05-03T17:00:00Z";"2.8";"3.9";"8840";"8.7";"9.6";"18.4";"18.3";"0";"0";"0";"48.2";"281";"4.7";"10.1";"A";"A";"A";"A"
"1H";"2021-05-03T17:00:00Z";"2021-05-03T18:00:00Z";"3.2";"4.6";"7382";"9";"10.3";"19.8";"19.4";"0";"0";"0";"50.8";"284";"4.4";"9.6";"A";"A";"A";"A"
"1H";"2021-05-03T18:00:00Z";"2021-05-03T19:00:00Z";"3.9";"6.1";"8387";"14.6";"15.1";"28.9";"29.7";"0";"0";"0";"54.3";"260";"2.6";"9";"A";"A";"A";"A"
"1H";"2021-05-03T19:00:00Z";"2021-05-03T20:00:00Z";"4.7";"8.2";"10873";"9.9";"20.3";"38.9";"30.2";"0";"0";"0";"59.2";"267";"2.9";"8.1";"A";"A";"A";"A"
"1H";"2021-05-03T20:00:00Z";"2021-05-03T21:00:00Z";"5.1";"7.6";"9466";"7.3";"20.8";"39.7";"28.1";"0";"0";"0";"65.5";"230";"1.4";"7.8";"A";"A";"A";"A"
"1H";"2021-05-03T21:00:00Z";"2021-05-03T22:00:00Z";"4.9";"6.9";"7686";"4.5";"14.5";"27.8";"19.1";"0";"0";"0";"73.9";"183";"1.2";"7.1";"A";"A";"A";"A"
"1H";"2021-05-03T22:00:00Z";"2021-05-03T23:00:00Z";"6.7";"7.6";"3592";"3.5";"8.1";"15.5";"11.6";"0";"0";"0";"77.9";"183";"1.3";"7";"A";"A";"A";"A"
"1H";"2021-05-03T23:00:00Z";"2021-05-04T00:00:00Z";"10.3";"11.1";"2790";"2.8";"7.7";"14.8";"10.5";"0";"0";"0";"82.6";"172";"1.3";"6.9";"A";"A";"A";"A"
"1H";"2021-05-04T00:00:00Z";"2021-05-04T01:00:00Z";"12.8";"13.5";"2589";"1.8";"7.2";"13.8";"9";"0";"0";"0";"89.2";"178";"1.8";"6.8";"A";"A";"A";"A"
"1H";"2021-05-04T01:00:00Z";"2021-05-04T02:00:00Z";"18.3";"18.9";"3251";"2.1";"8.3";"15.9";"10.4";"0";"0";"0";"89.7";"138";"1.2";"7";"A";"A";"A";"A"
"1H";"2021-05-04T02:00:00Z";"2021-05-04T03:00:00Z";"16.6";"17.3";"3927";"4.8";"8.9";"17.1";"13.7";"0";"0";"0";"87.4";"154";"2.6";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T03:00:00Z";"2021-05-04T04:00:00Z";"18";"18.8";"4895";"4.3";"12.1";"23.1";"16.4";"0";"0";"0";"86.6";"150";"3";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T04:00:00Z";"2021-05-04T05:00:00Z";"15.7";"16.4";"10263";"12.8";"20.5";"39.2";"33.3";"0";"0";"0";"83.7";"146";"4";"7.3";"A";"A";"A";"A"
"1H";"2021-05-04T05:00:00Z";"2021-05-04T06:00:00Z";"15.5";"17.7";"10692";"27.4";"25.7";"49.2";"53.2";"0";"0";"0";"77.6";"143";"4.8";"7.8";"A";"A";"B";"B"
"1H";"2021-05-04T06:00:00Z";"2021-05-04T07:00:00Z";"15.3";"18";"7936";"18.8";"20.7";"39.6";"39.6";"0";"0";"0";"81.3";"136";"5.9";"7.7";"A";"A";"A";"A"
"1H";"2021-05-04T07:00:00Z";"2021-05-04T08:00:00Z";"14.4";"17.7";"6850";"10";"18.6";"35.6";"28.7";"0";"0";"0";"84.9";"140";"6.3";"7.5";"A";"A";"A";"A"
"1H";"2021-05-04T08:00:00Z";"2021-05-04T09:00:00Z";"15.7";"18.4";"8333";"11.1";"15";"28.6";"26.1";"0";"0";"0";"88.9";"143";"5.9";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T09:00:00Z";"2021-05-04T10:00:00Z";"14.1";"16.6";"6811";"9.3";"14.9";"28.5";"24.2";"0";"0";"0";"90.1";"145";"6.1";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T10:00:00Z";"2021-05-04T11:00:00Z";"13.9";"16.1";"7160";"11.5";"17.5";"33.5";"29";"0";"0";"0";"90.2";"146";"6";"7.2";"A";"A";"A";"A"
"1H";"2021-05-04T11:00:00Z";"2021-05-04T12:00:00Z";"14.6";"17";"7174";"14.6";"19.9";"38";"34.4";"0";"0";"0";"89.7";"148";"6";"7.5";"A";"A";"A";"A"
"1H";"2021-05-04T12:00:00Z";"2021-05-04T13:00:00Z";"14";"17.4";"9168";"20";"25.1";"48.1";"45.2";"0";"0";"0";"88";"149";"5.7";"8.4";"A";"A";"B";"B"
"1H";"2021-05-04T13:00:00Z";"2021-05-04T14:00:00Z";"10.3";"12.4";"5688";"8.8";"13.3";"25.5";"22.1";"0";"0";"0";"79.3";"154";"4.6";"9.9";"A";"A";"A";"A"
"1H";"2021-05-04T14:00:00Z";"2021-05-04T15:00:00Z";"8.8";"11";"5400";"7";"12.6";"24.1";"19.6";"0";"0";"0";"79";"167";"5";"9.9";"A";"A";"A";"A"
"1H";"2021-05-04T15:00:00Z";"2021-05-04T16:00:00Z";"8.1";"9.7";"6327";"11.3";"14.2";"27.1";"25.5";"0";"0";"0";"90.3";"173";"4.7";"8.8";"A";"A";"A";"A"
"1H";"2021-05-04T16:00:00Z";"2021-05-04T17:00:00Z";"10";"11.9";"10055";"12.9";"21.1";"40.2";"34";"0";"0";"0";"92.6";"180";"3";"8.8";"A";"A";"B";"B"
"1H";"2021-05-04T17:00:00Z";"2021-05-04T18:00:00Z";"3.9";"4.6";"5307";"5";"9.7";"18.5";"14.6";"0";"0";"0";"89.7";"156";"2.5";"8.1";"A";"A";"A";"A"
"1H";"2021-05-04T18:00:00Z";"2021-05-04T19:00:00Z";"3.3";"3.8";"8040";"5.1";"10.6";"20.3";"15.7";"0";"0";"0";"85.5";"198";"3.9";"7.6";"A";"A";"A";"A"
"1H";"2021-05-04T19:00:00Z";"2021-05-04T20:00:00Z";"2.7";"3";"4856";"2.7";"7.4";"14.1";"10";"0";"0";"0";"84.7";"214";"3";"7.8";"A";"A";"A";"A"
"1H";"2021-05-04T20:00:00Z";"2021-05-04T21:00:00Z";"3.7";"4.2";"5821";"3.5";"5.7";"10.9";"9.2";"0";"0";"0";"84";"195";"3.2";"7.8";"A";"A";"A";"A"
"1H";"2021-05-04T21:00:00Z";"2021-05-04T22:00:00Z";"2.5";"2.8";"4807";"2.2";"5.1";"9.7";"7.3";"0";"0";"0";"81.9";"187";"3";"7.6";"A";"A";"A";"A"
"1H";"2021-05-04T22:00:00Z";"2021-05-04T23:00:00Z";"3";"3.3";"3404";"1.4";"4.4";"8.5";"5.9";"0";"0";"0";"86.5";"198";"3.4";"7.4";"A";"A";"A";"A"
"1H";"2021-05-04T23:00:00Z";"2021-05-05T00:00:00Z";"1.9";"2.2";"2829";"0";"0";"0";"0";"0";"0";"0";"89.1";"197";"3.2";"7.1";"A";"A";"NotAvailable";"A"
"1H";"2021-05-05T00:00:00Z";"2021-05-05T01:00:00Z";"1.9";"2.1";"2184";"0";"0";"0";"0";"0";"0";"0";"89.8";"196";"3.7";"7.2";"A";"A";"NotAvailable";"A"
"1H";"2021-05-05T01:00:00Z";"2021-05-05T02:00:00Z";"1.6";"1.8";"1551";"1.3";"2.8";"5.4";"4.1";"0";"0";"0";"88.1";"194";"3.6";"7.1";"A";"A";"A";"A"
"1H";"2021-05-05T02:00:00Z";"2021-05-05T03:00:00Z";"1.9";"2.2";"1359";"1.1";"3.3";"6.3";"4.4";"0";"0";"0";"90.4";"202";"4.2";"6.8";"A";"A";"A";"A"
"1H";"2021-05-05T03:00:00Z";"2021-05-05T04:00:00Z";"1.6";"1.8";"1916";"1.6";"4.6";"8.9";"6.2";"0";"0";"0";"90.9";"200";"3.7";"6.7";"A";"A";"A";"A"
"1H";"2021-05-05T04:00:00Z";"2021-05-05T05:00:00Z";"2";"2.3";"4478";"6.5";"8.6";"16.5";"15.1";"0";"0";"0";"91.9";"201";"3.8";"6.9";"A";"A";"A";"A"
"1H";"2021-05-05T05:00:00Z";"2021-05-05T06:00:00Z";"1.9";"2.2";"5895";"12.2";"14.7";"28.2";"26.9";"0";"0";"0";"89.2";"206";"3.9";"7";"A";"A";"A";"A"
"1H";"2021-05-05T06:00:00Z";"2021-05-05T07:00:00Z";"1.8";"2.1";"9191";"15.3";"16.8";"32.2";"32.1";"0";"0";"0";"89.9";"223";"3.5";"6.8";"A";"A";"A";"A"
"1H";"2021-05-05T07:00:00Z";"2021-05-05T08:00:00Z";"2.1";"2.5";"5793";"11.1";"12.6";"24.1";"23.7";"0";"0";"0";"89.8";"221";"3.6";"7";"A";"A";"A";"A"
"1H";"2021-05-05T08:00:00Z";"2021-05-05T09:00:00Z";"1.7";"2";"5323";"9.8";"10.9";"20.8";"20.7";"0";"0";"0";"90.2";"224";"3.4";"7";"A";"A";"A";"A"
"1H";"2021-05-05T09:00:00Z";"2021-05-05T10:00:00Z";"1.7";"1.9";"4417";"6.4";"10";"19.1";"16.4";"0";"0";"0";"91.6";"212";"4";"7.2";"A";"A";"A";"A"
"1H";"2021-05-05T10:00:00Z";"2021-05-05T11:00:00Z";"2.2";"2.6";"8267";"13.1";"17.3";"33";"30.4";"0";"0";"0";"91.4";"204";"3.4";"7.8";"A";"A";"A";"A"
"1H";"2021-05-05T11:00:00Z";"2021-05-05T12:00:00Z";"3.9";"4.4";"6926";"9";"15.5";"29.6";"24.5";"0";"0";"0";"86.6";"218";"3.4";"7.6";"A";"A";"A";"A"
"1H";"2021-05-05T12:00:00Z";"2021-05-05T13:00:00Z";"3.1";"3.5";"8114";"15.2";"19.5";"37.3";"34.7";"0";"0";"0";"90.4";"269";"3";"7.1";"A";"A";"A";"A"
"1H";"2021-05-05T13:00:00Z";"2021-05-05T14:00:00Z";"2.2";"2.6";"9141";"17.2";"17.3";"33.2";"34.6";"0";"0";"0";"89.6";"242";"3.3";"7.8";"A";"A";"A";"A"
"1H";"2021-05-05T14:00:00Z";"2021-05-05T15:00:00Z";"1.8";"2.1";"7034";"15.6";"13.9";"26.7";"29.6";"0";"0";"0";"84.6";"274";"2";"8.7";"A";"A";"A";"A"
"1H";"2021-05-05T15:00:00Z";"2021-05-05T16:00:00Z";"2.4";"2.7";"9196";"18.6";"16.8";"32";"35.3";"0";"0";"0";"86.9";"260";"1.8";"8.4";"A";"A";"A";"A"
"1H";"2021-05-05T16:00:00Z";"2021-05-05T17:00:00Z";"2.8";"3.1";"7239";"13.9";"15.1";"28.9";"29";"0";"0";"0";"87.5";"270";"1.4";"8.4";"A";"A";"A";"A"
"1H";"2021-05-05T17:00:00Z";"2021-05-05T18:00:00Z";"3.5";"3.8";"6960";"7.4";"12.4";"23.7";"19.8";"0";"0";"0";"87.3";"266";"2.5";"8.1";"A";"A";"A";"A"
"1H";"2021-05-05T18:00:00Z";"2021-05-05T19:00:00Z";"3.5";"3.8";"5080";"4.9";"10";"19.1";"14.9";"0";"0";"0";"91.3";"271";"3.3";"7.5";"A";"A";"A";"A"
"1H";"2021-05-05T19:00:00Z";"2021-05-05T20:00:00Z";"3";"3.3";"2704";"3.6";"8.6";"16.5";"12.3";"0";"0";"0";"92.5";"285";"3.7";"7.2";"A";"A";"A";"A"
"1H";"2021-05-05T20:00:00Z";"2021-05-05T21:00:00Z";"2.2";"2.4";"2522";"2.9";"6";"11.5";"8.9";"0";"0";"0";"90.1";"286";"5";"6.4";"A";"A";"A";"A"
"1H";"2021-05-05T21:00:00Z";"2021-05-05T22:00:00Z";"2.3";"2.8";"2598";"3.1";"7";"13.3";"10";"0";"0";"0";"87.8";"286";"6.9";"6.2";"A";"A";"A";"A"
"1H";"2021-05-05T22:00:00Z";"2021-05-05T23:00:00Z";"2.6";"2.9";"2381";"1.9";"4.4";"8.3";"6.3";"0";"0";"0";"88.9";"286";"5.3";"6";"A";"A";"A";"A"
"1H";"2021-05-05T23:00:00Z";"2021-05-06T00:00:00Z";"2";"2.2";"1664";"1.2";"3.2";"6.1";"4.3";"0";"0";"0";"86.5";"278";"5.6";"5.9";"A";"A";"A";"A"
"1H";"2021-05-06T00:00:00Z";"2021-05-06T01:00:00Z";"1.7";"1.8";"1147";"0.5";"2.6";"5";"3.1";"0";"0";"0";"83.5";"273";"5.3";"5.8";"A";"A";"A";"A"
"1H";"2021-05-06T01:00:00Z";"2021-05-06T02:00:00Z";"1.4";"1.5";"1686";"0.6";"2.4";"4.5";"3";"0";"0";"0";"80.9";"274";"6";"5.9";"A";"A";"A";"A"
"1H";"2021-05-06T02:00:00Z";"2021-05-06T03:00:00Z";"1.4";"1.6";"1928";"1.4";"3.3";"6.3";"4.7";"0";"0";"0";"82.4";"268";"5.4";"5.7";"A";"A";"A";"A"
"1H";"2021-05-06T03:00:00Z";"2021-05-06T04:00:00Z";"1.6";"1.8";"3135";"2.2";"4.9";"9.4";"7.1";"0";"0";"0";"82.3";"266";"5.5";"5.8";"A";"A";"A";"A"
"1H";"2021-05-06T04:00:00Z";"2021-05-06T05:00:00Z";"1.9";"2.1";"5578";"9";"10.6";"20.2";"19.5";"0";"0";"0";"81.4";"270";"5.3";"6";"A";"A";"A";"A"
"1H";"2021-05-06T05:00:00Z";"2021-05-06T06:00:00Z";"1.9";"2.1";"4525";"13.3";"13.7";"26.2";"27";"0";"0";"0";"83";"267";"5.1";"5.9";"A";"A";"A";"A"
"1H";"2021-05-06T06:00:00Z";"2021-05-06T07:00:00Z";"1.9";"2.2";"5157";"15.5";"12.3";"23.6";"27.9";"0";"0";"0";"86.1";"273";"5.4";"6";"A";"A";"A";"A"
"1H";"2021-05-06T07:00:00Z";"2021-05-06T08:00:00Z";"1.5";"1.7";"4357";"10.1";"9.8";"18.7";"19.8";"0";"0";"0";"82.4";"286";"5.7";"6.3";"A";"A";"A";"A"
"1H";"2021-05-06T08:00:00Z";"2021-05-06T09:00:00Z";"0.9";"1.1";"5019";"10.2";"8.7";"16.6";"18.9";"0";"0";"0";"77.6";"293";"5.6";"6.7";"A";"A";"A";"A"
"1H";"2021-05-06T09:00:00Z";"2021-05-06T10:00:00Z";"1.1";"1.8";"4278";"9.7";"7.9";"15.1";"17.6";"0";"0";"0";"72.3";"290";"5.5";"7.3";"A";"A";"A";"A"
"1H";"2021-05-06T10:00:00Z";"2021-05-06T11:00:00Z";"1.6";"3.1";"4406";"11.2";"9.1";"17.5";"20.4";"0";"0";"0";"67.4";"296";"5.7";"8";"A";"A";"A";"A"
"1H";"2021-05-06T11:00:00Z";"2021-05-06T12:00:00Z";"1.7";"2.8";"4858";"7.1";"7.6";"14.6";"14.8";"0";"0";"0";"61.4";"299";"5.8";"8.9";"A";"A";"A";"A"
"1H";"2021-05-06T12:00:00Z";"2021-05-06T13:00:00Z";"2.5";"4.1";"4340";"11";"9.1";"17.3";"20";"0";"0";"0";"56.6";"301";"5.7";"9.6";"A";"A";"A";"A"
"1H";"2021-05-06T13:00:00Z";"2021-05-06T14:00:00Z";"3.3";"4.9";"4735";"14.5";"12.5";"23.8";"27";"0";"0";"0";"58.5";"308";"5.5";"9.8";"A";"A";"A";"A"
